,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,name,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
452,isSNC,,D332E6,10,False,734881840,17,1420,3,16908,"substantia nigra compacta, isthmic part",,,12,16907,substantia nigra compacta isthmic part,11320,11,/15564/15565/16808/16809/16810/16876/16877/16897/16899/16907/16908/,1540053746,8390
453,r7GiV,,10C3A7,9,False,734881840,17,2075,3,17411,r7 part of ventral gigangocellular reticular area,,,12,17407,r7 part of ventral gigangocellular reticular area,11975,11,/15564/15565/16808/17352/17353/17380/17400/17402/17407/17411/,1961226900,8390
454,SIB,,EA9E4E,12,False,734881840,17,274,3,15829,substantia innominata/basal nucleus,,,12,15828,substantia innominata/basal nucleus,10174,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15828/15829/,1862619177,8390
455,TSPa,,B0754D,10,False,734881840,17,96,3,15658,terminal subparaventricular area,,,12,15656,terminal subparaventricular area,9996,11,/15564/15565/15566/15567/15568/15622/15623/15653/15655/15656/15658/,295049623,8390
456,r1BIIZ,,D654E6,9,False,734881840,17,1521,3,124372436,r1 part of BI intermediate zone,,,12,16987,r1 part of BI intermediate zone,11421,11,/15564/15565/16808/16809/16915/16967/16984/16986/16987/124372436/,1789928319,8390
457,r7-5Tr,,56E4CD,9,False,734881840,17,2028,3,17370,r7 part of trigeminal transition zone,,,12,111220824,r7 part of trigeminal transition zone,11928,11,/15564/15565/16808/17352/17353/17355/17366/17368/111220824/17370/,1545471734,8390
458,Hor,,B0754D,10,False,734881840,17,81,3,15643,horizontal cell layer,,,12,15642,horizontal cell layer,9981,11,/15564/15565/15566/15567/15568/15622/15623/15636/15638/15642/15643/,1086939012,8390
459,SpD,,F4E35F,11,False,734881840,17,1035,3,16556,dorsal spiriform nucleus,,,12,16554,dorsal spiriform nucleus,10935,11,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/16554/16556/,1874710139,8390
460,VEn,,DE5548,12,False,734881840,17,382,3,15935,ventral endopiriform nucleus,,,12,15932,ventral endopiriform nucleus,10282,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15928/15930/15932/15935/,481760948,8390
461,LTV,,F4E35F,11,False,734881840,17,1092,3,16611,"lateral terminal nucleus of the accessory optic tract, ventral part",,,12,16610,lateral terminal nucleus of the accessory optic tract ventral part,10992,11,/15564/15565/15566/16308/16509/16510/16519/16578/16602/16604/16610/16611/,3320367426,8390
462,A4,,F284FF,9,False,734881840,17,1455,3,16937,A4 noradrenergic cell group,,,12,16927,A4 noradrenergic cell group,11355,11,/15564/15565/16808/16809/16915/16919/16920/16924/16927/16937/,3628578620,8390
463,MC,,D4CCC0,7,False,734881840,17,2467,3,17717,motoneuron columns,,,12,17715,motoneuron columns,12367,11,/15564/15565/17651/17692/17710/17712/17715/17717/,3914924971,8390
464,SMT,,C9674E,11,False,734881840,17,765,3,16300,submammillothalamic nucleus,,,12,16298,submammillothalamic nucleus,10665,11,/15564/15565/15566/15567/15738/16211/16247/16294/16295/16297/16298/16300/,698918014,8390
465,AM10Sp,,EBE3D5,7,False,734881840,17,2406,3,17658,alar medial part of Rexed's layer 10,,,12,17657,alar medial part of Rexed's layer 10,12306,11,/15564/15565/17651/17653/17654/17656/17657/17658/,413349762,8390
466,r3RtTgC,,853BE6,9,False,734881840,17,1731,3,17151,"r3 part of reticulotegmental nucleus, core portion",,,12,17148,r3 part of reticulotegmental nucleus core portion,11631,11,/15564/15565/16808/17092/17093/17123/17143/17145/17148/17151/,55569677,8390
467,LC,,D654E6,9,False,734881840,17,1503,3,16972,locus coeruleus,,,12,16971,locus coeruleus,11403,11,/15564/15565/16808/16809/16915/16967/16968/16970/16971/16972/,1271390317,8390
468,r10BIRt,,83C3AC,9,False,734881840,17,2300,3,17579,r10 part of basointermediate reticular formation,,,12,17577,r10 part of basointermediate reticular formation,12200,11,/15564/15565/16808/17352/17538/17562/17571/17573/17577/17579/,1585316174,8390
469,4Sh,,D332E6,10,False,734881840,17,1416,3,16904,trochlear shell,,,12,16902,trochlear shell,11316,11,/15564/15565/16808/16809/16810/16876/16877/16897/16899/16902/16904/,4063169738,8390
470,r3Pre6CG,,853BE6,9,False,734881840,17,1727,3,17147,r3 part of preabducens central gray,,,12,17146,r3 part of preabducens central gray,11627,11,/15564/15565/16808/17092/17093/17123/17143/17145/17146/17147/,3855275947,8390
471,r9LRt,,69C3AC,9,False,734881840,17,2211,3,17509,r9 part of the lateral reticular nucleus,,,12,17508,r9 part of the lateral reticular nucleus,12111,11,/15564/15565/16808/17352/17476/17500/17501/17503/17508/17509/,393054858,8390
472,r2BIIZ,,D673E6,9,False,734881840,17,1630,3,17073,r2 part of BI intermediate zone,,,12,17069,r2 part of BI intermediate zone,11530,11,/15564/15565/16808/16809/17023/17053/17066/17068/17069/17073/,772867687,8390
473,r4CGA,,8E59E6,9,False,734881840,17,1801,3,17201,r4 part of central gray nucleus alpha,,,12,17199,r4 part of central gray nucleus alpha,11701,11,/15564/15565/16808/17092/17156/17182/17196/17198/17199/17201/,805509138,8390
474,PRh-Ect-5,,F32F4F,10,False,734881840,17,543,3,16091,layer 5 of PRh-Ect,,,12,16086,layer 5 of PRh-Ect,10443,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16086/16091/,2837732064,8390
475,DVLH,,E4866F,10,False,734881840,17,711,3,16246,dorsoventral lateral hypothalamic area,,,12,16244,dorsoventral lateral hypothalamic area,10611,11,/15564/15565/15566/15567/15738/16211/16212/16233/16235/16244/16246/,1738894427,8390
476,A7,,F29EFF,9,False,734881840,17,1606,3,17052,A7 noradrenergic cell group,,,12,111220672,A7 noradrenergic cell group,11506,11,/15564/15565/16808/16809/17023/17025/17042/17044/111220672/17052/,705714884,8390
477,OC-6,,F32F4F,12,False,734881840,17,493,3,16041,layer 6 of OCx,,,12,16035,layer 6 of OCx,10393,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16030/16032/16035/16041/,1902833166,8390
478,Lth,,FFF189,11,False,734881840,17,917,3,16444,lithoid nucleus,,,12,16443,lithoid nucleus,10817,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16444/,1257973445,8390
479,6Sp,,EBE3D5,7,False,734881840,17,2434,3,17686,Rexed's layer 6 (basis of dorsal horn),,,12,17682,Rexed's layer 6 (basis of dorsal horn),12334,11,/15564/15565/17651/17653/17677/17679/17682/17686/,597741588,8390
480,AOD3,,F37441,12,False,734881840,17,424,3,15977,layer 3 of AOD cortex,,,12,15974,layer 3 of AOD cortex,10324,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15969/15971/15974/15977/,1981884249,8390
481,r2SubC,,D673E6,9,False,734881840,17,1616,3,17059,r2 part of nucleus subcoeruleus,,,12,17058,r2 part of nucleus subcoeruleus,11516,11,/15564/15565/16808/16809/17023/17053/17054/17056/17058/17059/,1310488251,8390
482,r9Gi,,69C3AC,9,False,734881840,17,2234,3,17532,r9 part of gigantocellular reticular area,,,12,17529,r9 part of gigantocellular reticular area,12134,11,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17532/,3304575323,8390
483,r11ECu,,BBE0CB,9,False,734881840,17,2333,3,17602,r11 part of the external uneate nucleus,,,12,111220924,r11 part of the external uneate nucleus,12233,11,/15564/15565/16808/17352/17596/17598/17599/17601/111220924/17602/,2188841539,8390
484,DGHil,,FF5974,12,False,734881840,17,577,3,16120,hilus of the DG,,,12,16119,hilus of the DG,10477,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16115/16117/16119/16120/,1406724836,8390
485,r1BMRt,,D654E6,9,False,734881840,17,1545,3,17012,r1 part of basomedial reticular formation,,,12,17004,r1 part of basomedial reticular formation,11445,11,/15564/15565/16808/16809/16915/16967/16994/16996/17004/17012/,326238967,8390
486,r3MVeMC,,A35DFF,9,False,734881840,17,1675,3,17105,r3 part of magnocellular medial vestibular nucleus,,,12,111220690,r3 part of magnocellular medial vestibular nucleus,11575,11,/15564/15565/16808/17092/17093/17095/17101/17103/111220690/17105/,3864767809,8390
487,r9Ro,,69C3AC,9,False,734881840,17,2230,3,17528,r9 part of nucleus of Roller,,,12,17526,r9 part of nucleus of Roller,12130,11,/15564/15565/16808/17352/17476/17500/17523/17525/17526/17528/,1219900748,8390
488,r9BIRt,,69C3AC,9,False,734881840,17,2221,3,17519,r9 part of basointermediate reticular formation,,,12,17518,r9 part of basointermediate reticular formation,12121,11,/15564/15565/16808/17352/17476/17500/17512/17514/17518/17519/,3769725675,8390
489,PaS-4,,FF5974,12,False,734881840,17,650,3,16195,layer 4 of PaS,,,12,16191,layer 4 of PaS,10550,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16186/16188/16191/16195/,792441438,8390
490,r8LimCG,,79E2CE,9,False,734881840,17,2113,3,112892393,r8 liminar central gray,,,12,111220854,r8 liminar central gray,12013,11,/15564/15565/16808/17352/17416/17418/17431/17433/111220854/112892393/,1189710765,8390
491,VLi,,FFF189,11,False,734881840,17,921,3,16448,ventral linear nucleus,,,12,16443,ventral linear nucleus,10821,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16448/,2047020119,8390
492,JcP-DT,,F4E35F,11,False,734881840,17,1037,3,16558,JcP contribution to DT,,,12,16557,JcP contribution to DT,10937,11,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/16557/16558/,2408488682,8390
493,m2VPaC,,61E361,9,False,734881840,17,1254,3,112892295,"ventral paracommissural tectal nucleus, m2 part",,,12,16760,ventral paracommissural tectal nucleus m2 part,11154,11,/15564/15565/16649/16751/16752/16754/16755/16757/16760/112892295/,1277711662,8390
494,PBG,,F070FF,10,False,734881840,17,1371,3,16862,parabigeminal nucleus,,,12,16861,parabigeminal nucleus,11271,11,/15564/15565/16808/16809/16810/16813/16843/16854/16856/16861/16862/,3426035315,8390
495,PrS-6,,FF5974,12,False,734881840,17,638,3,16183,layer 6 of PrS,,,12,16177,layer 6 of PrS,10538,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16172/16174/16177/16183/,217183409,8390
496,r1VeCb,,F284FF,9,False,734881840,17,1454,3,16936,r1 part of vestibulocerebellar nucleus,,,12,16927,r1 part of vestibulocerebellar nucleus,11354,11,/15564/15565/16808/16809/16915/16919/16920/16924/16927/16936/,1422116825,8390
497,r8BIIZ,,47C3AC,9,False,734881840,17,2136,3,17453,r8 part of basointermediate intermediate zone,,,12,17452,r8 part of basointermediate intermediate zone,12036,11,/15564/15565/16808/17352/17416/17437/17449/17451/17452/17453/,904003641,8390
498,r11-10M,,BBE0CB,9,False,734881840,17,2351,3,17617,r11 part of vagal motor nucleus (postmigratory),,,12,111220932,r11 part of vagal motor nucleus (postmigratory),12251,11,/15564/15565/16808/17352/17596/17598/17612/17614/111220932/17617/,1545068471,8390
499,PR,,E0D058,9,False,734881840,17,970,3,16495,prerubral area,,,12,16492,prerubral area,10870,11,/15564/15565/15566/16308/16375/16486/16487/16489/16492/16495/,514180980,8390
500,MTu,,975C34,10,False,734881840,17,139,3,15701,medial tuberal nucleus,,,12,15699,medial tuberal nucleus,10039,11,/15564/15565/15566/15567/15568/15622/15666/15684/15686/15699/15701/,3336687740,8390
501,r4MPn,,8E59E6,9,False,734881840,17,1818,3,17218,r4 part of medial pontine nuclei,,,12,17217,r4 part of medial pontine nuclei,11718,11,/15564/15565/16808/17092/17156/17182/17207/17209/17217/17218/,3605328582,8390
502,EpP,,FFF189,11,False,734881840,17,960,3,16485,epipeduncular nucleus,,,12,16483,epipeduncular nucleus,10860,11,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/16483/16485/,2995375816,8390
503,r6Sp5O,,7CC6FF,9,False,734881840,17,1948,3,17307,"r6 part of spinal trigeminal nucleus, pars oralis",,,12,111220794,r6 part of spinal trigeminal nucleus pars oralis,11848,11,/15564/15565/16808/17220/17290/17292/17304/17306/111220794/17307/,3200407261,8390
504,InsC-3,,F32F4F,12,False,734881840,17,518,3,16066,layer 3 of InsCx,,,12,16063,layer 3 of InsCx,10418,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16058/16060/16063/16066/,705086026,8390
505,r10Ro,,83C3AC,9,False,734881840,17,2307,3,17586,r10 part of nucleus of Roller,,,12,17584,r10 part of nucleus of Roller,12207,11,/15564/15565/16808/17352/17538/17562/17581/17583/17584/17586/,3769309182,8390
506,Lim,,FFF189,11,False,734881840,17,955,3,16480,liminal nucleus,,,12,16479,liminal nucleus,10855,11,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/16479/16480/,2337143732,8390
507,r1LPn,,D654E6,9,False,734881840,17,1526,3,124372440,r1 part of lateral pontine nuclei,,,12,16993,r1 part of lateral pontine nuclei,11426,11,/15564/15565/16808/16809/16915/16967/16984/16986/16993/124372440/,3337026623,8390
508,r9LRtPC,,69C3AC,9,False,734881840,17,2212,3,17510,parvocellular part of the r9LRt,,,12,17508,parvocellular part of the r9LRt,12112,11,/15564/15565/16808/17352/17476/17500/17501/17503/17508/17510/,4000394575,8390
509,Su5,,D654E6,9,False,734881840,17,1508,3,16977,supratrigeminal nucleus,,,12,16975,supratrigeminal nucleus,11408,11,/15564/15565/16808/16809/16915/16967/16968/16970/16975/16977/,234200622,8390
510,CC-3,,F32F4F,12,False,734881840,17,532,3,16080,layer 3 of CCx,,,12,16077,layer 3 of CCx,10432,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16072/16074/16077/16080/,814749966,8390
511,p1PaR,,E6CE20,9,False,734881840,17,1117,3,16634,p1 part of the pararubral nucleus,,,12,16631,p1 part of the pararubral nucleus,11017,11,/15564/15565/15566/16308/16509/16623/16624/16626/16631/16634/,3952062566,8390
512,B9,,D673E6,9,False,734881840,17,1622,3,17065,B9 serotonergic cell group,,,12,17063,B9 serotonergic cell group,11522,11,/15564/15565/16808/16809/17023/17053/17054/17056/17063/17065/,2859392813,8390
513,NAOT,,DE5548,12,False,734881840,17,402,3,15955,nucleus of the accessory olfactory tract,,,12,15949,nucleus of the accessory olfactory tract,10302,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15940/15942/15949/15955/,719541429,8390
514,AMtr,,F37441,12,False,734881840,17,411,3,15964,"AOB, mitral cell layer",,,12,15963,AOB mitral cell layer,10311,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15957/15959/15963/15964/,3210780689,8390
515,PC-3,,F32F4F,12,False,734881840,17,476,3,16024,layer 3 of PCx,,,12,16021,layer 3 of PCx,10376,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16016/16018/16021/16024/,787481639,8390
516,PRh-Ect-3,,F32F4F,10,False,734881840,17,541,3,16089,layer 3 of PRh-Ect,,,12,16086,layer 3 of PRh-Ect,10441,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16086/16089/,1176108800,8390
517,Ist-PAG,,F070FF,10,False,734881840,17,1367,3,16858,isthmic part of the periaqueductal gray,,,12,16857,isthmic part of the periaqueductal gray,11267,11,/15564/15565/16808/16809/16810/16813/16843/16854/16856/16857/16858/,841654333,8390
518,FC-2,,F32F4F,12,False,734881840,17,461,3,16009,layer 2 of FCx,,,12,16007,layer 2 of FCx,10361,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16002/16004/16007/16009/,4210154363,8390
519,p1VTA,,A69517,9,False,734881840,17,1131,3,16648,p1 part of the ventral tegmental area,,,12,16647,p1 part of the ventral tegmental area,11031,11,/15564/15565/15566/16308/16509/16623/16641/16643/16647/16648/,4122433985,8390
520,r11-11,,9AC3AC,9,False,734881840,17,2373,3,17634,r11 part of accessory motor nucleus,,,12,17632,r11 part of accessory motor nucleus,12273,11,/15564/15565/16808/17352/17596/17620/17629/17631/17632/17634/,486075702,8390
521,ECIC,,4EC54E,10,False,734881840,17,1189,3,16702,external cortical nucleus of inferior colliculus,,,12,16699,external cortical nucleus of inferior colliculus,11089,11,/15564/15565/16649/16650/16651/16658/16668/16692/16694/16699/16702/,2650239777,8390
522,CLi,,D332E6,10,False,734881840,17,1418,3,16906,caudal linear (raphe) nucleus,,,12,16902,caudal linear (raphe) nucleus,11318,11,/15564/15565/16808/16809/16810/16876/16877/16897/16899/16902/16906/,1280946046,8390
523,r3LVe,,A35DFF,9,False,734881840,17,1677,3,17104,r3 part of lateral vestibular nucleus,,,12,111220692,r3 part of lateral vestibular nucleus,11577,11,/15564/15565/16808/17092/17093/17095/17101/17103/111220692/17104/,1871050227,8390
524,r4MVeMC,,AC79FF,9,False,734881840,17,1760,3,17168,r4 part of magnocellular medial vestibular nucleus,,,12,111220722,r4 part of magnocellular medial vestibular nucleus,11660,11,/15564/15565/16808/17092/17156/17158/17164/17166/111220722/17168/,4231097530,8390
525,TC,,B0754D,10,False,734881840,17,103,3,15665,tuber cinereum area,,,12,15663,tuber cinereum area,10003,11,/15564/15565/15566/15567/15568/15622/15623/15653/15655/15663/15665/,2845371742,8390
526,r2BLIZ,,D673E6,9,False,734881840,17,1614,3,124372456,r2 part of basolateral intermediate zone,,,12,17057,r2 part of basolateral intermediate zone,11514,11,/15564/15565/16808/16809/17023/17053/17054/17056/17057/124372456/,1880712912,8390
527,ER-5,,F32F4F,12,False,734881840,17,564,3,16112,layer 5 of ERCx,,,12,16107,layer 5 of ERCx,10464,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16102/16104/16107/16112/,477342644,8390
528,1Sp,,EBE3D5,7,False,734881840,17,2423,3,17675,Rexed's layer 1 (marginal layer),,,12,17674,Rexed's layer 1 (marginal layer),12323,11,/15564/15565/17651/17653/17666/17669/17674/17675/,1914916088,8390
529,r8Gi,,47C3AC,9,False,734881840,17,2153,3,17470,r8 part of gigantocellular reticular area,,,12,17467,r8 part of gigantocellular reticular area,12053,11,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17470/,1806910236,8390
530,r11Sp5C,,BBE0CB,9,False,734881840,17,2343,3,17606,"r11 part of spinal trigeminal nucleus, caudal part",,,12,111220930,r11 part of spinal trigeminal nucleus caudal part,12243,11,/15564/15565/16808/17352/17596/17598/17603/17605/111220930/17606/,2643607061,8390
531,IAD,,FFF189,11,False,734881840,17,877,3,16404,interanterodorsal nucleus,,,12,16399,interanterodorsal nucleus,10777,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16399/16404/,945030010,8390
532,ON,,B0754D,10,False,734881840,17,78,3,15640,outer nuclear layer (photoreceptor layer),,,12,15639,outer nuclear layer (photoreceptor layer),9978,11,/15564/15565/15566/15567/15568/15622/15623/15636/15638/15639/15640/,830535403,8390
533,r3MPL,,853BE6,9,False,734881840,17,1710,3,17119,r3 part of medial paralemniscal nucleus,,,12,17131,r3 part of medial paralemniscal nucleus,11610,11,/15564/15565/16808/17092/17093/17123/17124/17126/17131/17119/,1856065054,8390
534,r11Gi,,9AC3AC,9,False,734881840,17,2386,3,17646,r11 part of gigantocellular reticular area,,,12,17643,r11 part of gigantocellular reticular area,12286,11,/15564/15565/16808/17352/17596/17620/17638/17640/17643/17646/,2266740961,8390
535,LP,,FFF189,11,False,734881840,17,908,3,16435,lateral posterior nucleus,,,12,16433,lateral posterior nucleus,10808,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16433/16435/,155156225,8390
536,RHy,,FFF7BD,11,False,734881840,17,794,3,16327,retrohypothalamic nucleus,,,12,16326,retrohypothalamic nucleus,10694,11,/15564/15565/15566/16308/16309/16310/16313/16322/16323/16325/16326/16327/,4269281931,8390
537,PBasp,,C9674E,10,False,734881840,17,717,3,16252,"posterobasal nucleus, periventricular part",,,12,16251,posterobasal nucleus periventricular part,10617,11,/15564/15565/15566/15567/15738/16211/16247/16248/16250/16251/16252/,3901505698,8390
538,MSO,,3296E6,9,False,734881840,17,1884,3,17262,medial superior olive,,,12,17258,medial superior olive,11784,11,/15564/15565/16808/17220/17221/17250/17251/17253/17258/17262/,3680656861,8390
539,r8GiV,,47C3AC,9,False,734881840,17,2154,3,17471,r8 part of ventral gigangocellular reticular area,,,12,17467,r8 part of ventral gigangocellular reticular area,12054,11,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17471/,4061008929,8390
540,Ld,,FBB13B,12,False,734881840,17,212,3,15772,lambdoid septal zone,,,12,15770,lambdoid septal zone,10112,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/15770/15772/,1764282204,8390
541,p2SNC,,E0D058,9,False,734881840,17,974,3,16499,p2 portion of the substantia nigra pars compacta,,,12,16497,p2 portion of the substantia nigra pars compacta,10874,11,/15564/15565/15566/16308/16375/16486/16487/16489/16497/16499/,589129749,8390
542,p2SNR,,E0D058,9,False,734881840,17,975,3,16500,p2 portion of the substantia nigra pars reticulata,,,12,16497,p2 portion of the substantia nigra pars reticulata,10875,11,/15564/15565/15566/16308/16375/16486/16487/16489/16497/16500/,3218537644,8390
543,r6BLRt,,54A6E6,9,False,734881840,17,1968,3,17325,r6 part of the basolateral reticular formation,,,12,17324,r6 part of the basolateral reticular formation,11868,11,/15564/15565/16808/17220/17290/17318/17319/17321/17324/17325/,375335765,8390
544,DMPAs,,B46632,11,False,734881840,17,36,3,15598,"dorsomedial preoptic area, superficial part",,,12,15597,dorsomedial preoptic area superficial part,9936,11,/15564/15565/15566/15567/15568/15569/15576/15577/15587/15589/15597/15598/,1103049692,8390
545,GCL,,B0754D,10,False,734881840,17,87,3,15649,ganglion cell layer,,,12,15648,ganglion cell layer,9987,11,/15564/15565/15566/15567/15568/15622/15623/15636/15638/15648/15649/,2353390795,8390
546,AcbCo,,F5853A,12,False,734881840,17,253,3,15813,"accumbens nucleus, core domain",,,12,15812,accumbens nucleus core domain,10153,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15812/15813/,771912745,8390
547,IPC,,D654E6,9,False,734881840,17,1551,3,17018,caudal interpeduncular nucleus,,,12,17013,caudal interpeduncular nucleus,11451,11,/15564/15565/16808/16809/16915/16967/16994/16996/17013/17018/,2292283166,8390
548,r4LPn,,8E59E6,9,False,734881840,17,1806,3,17206,r4 part of lateral pontine nuclei,,,12,17205,r4 part of lateral pontine nuclei,11706,11,/15564/15565/16808/17092/17156/17182/17196/17198/17205/17206/,1186390975,8390
549,r5MVeMC,,5DB8FF,9,False,734881840,17,1845,3,17233,r5 part of magnocellular medial vestibular nucleus,,,12,111220754,r5 part of magnocellular medial vestibular nucleus,11745,11,/15564/15565/16808/17220/17221/17223/17229/17231/111220754/17233/,1936278441,8390
550,p1SNC,,E6CE20,9,False,734881840,17,1121,3,16638,p1 part of the substantia nigra compacta,,,12,16636,p1 part of the substantia nigra compacta,11021,11,/15564/15565/15566/16308/16509/16623/16624/16626/16636/16638/,3047257106,8390
551,r11BIIZ,,9AC3AC,9,False,734881840,17,2372,3,17633,r11 part of basointermediate intermediate zone,,,12,17632,r11 part of basointermediate intermediate zone,12272,11,/15564/15565/16808/17352/17596/17620/17629/17631/17632/17633/,924699328,8390
552,OB-Gr,,B9392D,12,False,734881840,17,356,3,15909,OB granular layer,,,12,15908,OB granular layer,10256,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15908/15909/,420066718,8390
553,VTMm,,975C34,11,False,734881840,17,173,3,15735,"ventral tuberomammillary nucleus, migrated part (histaminergic)",,,12,15733,ventral tuberomammillary nucleus migrated part (histaminergic),10073,11,/15564/15565/15566/15567/15568/15622/15666/15722/15723/15725/15733/15735/,324524388,8390
554,r3LPL,,853BE6,9,False,734881840,17,1711,3,17120,r3 part of lateral paralemniscal nucleus,,,12,17131,r3 part of lateral paralemniscal nucleus,11611,11,/15564/15565/16808/17092/17093/17123/17124/17126/17131/17120/,81706725,8390
555,r8-12M,,47C3AC,9,False,734881840,17,2148,3,17465,r8 portion of the hypoglossal motor nucleus,,,12,17463,r8 portion of the hypoglossal motor nucleus,12048,11,/15564/15565/16808/17352/17416/17437/17460/17462/17463/17465/,691712762,8390
556,ESO,,B46632,10,False,734881840,17,59,3,15621,episupraoptic nucleus,,,12,15620,episupraoptic nucleus,9959,11,/15564/15565/15566/15567/15568/15569/15576/15613/15615/15620/15621/,245218945,8390
557,r8BLRt,,47C3AC,9,False,734881840,17,2127,3,17444,r8 part of basolateral reticular formation,,,12,17443,r8 part of basolateral reticular formation,12027,11,/15564/15565/16808/17352/17416/17437/17438/17440/17443/17444/,2452855620,8390
558,SPeO,,3296E6,9,False,734881840,17,1886,3,17264,superior periolivary nucleus,,,12,17258,superior periolivary nucleus,11786,11,/15564/15565/16808/17220/17221/17250/17251/17253/17258/17264/,1923453273,8390
559,r7PGi,,10C3A7,9,False,734881840,17,2062,3,17398,r7 part of paragigantocellular nucleus,,,12,17397,r7 part of paragigantocellular nucleus,11962,11,/15564/15565/16808/17352/17353/17380/17390/17392/17397/17398/,2407917340,8390
560,TS,,FBB13B,12,False,734881840,17,219,3,15779,triangular septal nucleus,,,12,15777,triangular septal nucleus,10119,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15776/15777/15779/,2039192024,8390
561,UDPeF,,E4866F,10,False,734881840,17,692,3,16227,upper dorsal perifornical nucleus,,,12,16225,upper dorsal perifornical nucleus,10592,11,/15564/15565/15566/15567/15738/16211/16212/16213/16215/16225/16227/,3029985390,8390
562,r10DPCRt,,A6E0CB,9,False,734881840,17,2266,3,17555,r10 part of dorsal parvicellular reticular formation,,,12,111220902,r10 part of dorsal parvicellular reticular formation,12166,11,/15564/15565/16808/17352/17538/17540/17547/17549/111220902/17555/,1208739987,8390
563,BSTMA,,EAB442,12,False,734881840,17,335,3,15890,"bed nucleus of the stria terminalis, medial amygdaloid division",,,12,15889,bed nucleus of the stria terminalis medial amygdaloid division,10235,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15888/15889/15890/,752559148,8390
564,4SpCC,,EBE3D5,7,False,734881840,17,2408,3,17660,cornucommissural part of Rexed's layer 4,,,12,17659,cornucommissural part of Rexed's layer 4,12308,11,/15564/15565/17651/17653/17654/17656/17659/17660/,3737729301,8390
565,SHy,,FBB13B,12,False,734881840,17,201,3,15761,septohypothalamic nucleus,,,12,15759,septohypothalamic nucleus,10101,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15753/15755/15759/15761/,694057366,8390
566,BLA,,F37441,12,False,734881840,17,441,3,15994,"basolateral amygdaloid nucleus, anterior part",,,12,15993,basolateral amygdaloid nucleus anterior part,10341,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15989/15991/15993/15994/,4051869603,8390
567,PP,,FFF7BD,11,False,734881840,17,811,3,16342,peripeduncular nucleus,,,12,16340,peripeduncular nucleus,10711,11,/15564/15565/15566/16308/16309/16310/16313/16332/16333/16335/16340/16342/,2051815274,8390
568,r6BLIZ,,54A6E6,9,False,734881840,17,1966,3,17323,r6 part of basolateral intermediate zone,,,12,17322,r6 part of basolateral intermediate zone,11866,11,/15564/15565/16808/17220/17290/17318/17319/17321/17322/17323/,2437697077,8390
569,CoPDRt,,F4E35F,11,False,734881840,17,1068,3,16587,reticular formation of CoPD,,,12,16584,reticular formation of CoPD,10968,11,/15564/15565/15566/16308/16509/16510/16519/16578/16579/16581/16584/16587/,3153532262,8390
570,r11-12M,,9AC3AC,9,False,734881840,17,2382,3,17642,r11 part of hypoglossal motor nucleus,,,12,17641,r11 part of hypoglossal motor nucleus,12282,11,/15564/15565/16808/17352/17596/17620/17638/17640/17641/17642/,3133758806,8390
